x,t,L
35,0,1500
27,0,1520
27,0,1010
30,0,1050
63,0,1500
4,0,3000
59,0,1500
70,0,600
58,0,4200
56,0,4200
46,0,1200
45,0,1500
36,0,1500
56,0,330
56,0,600
26,0,1200
21,0,355
21,0,1295
35,0,537
35,0,723
29,0,3600
31,0,854
31,0,3600
37,0,666
42,0,1500
56,0,600
53,0,1500
29,1,2400
50,0,1500
59,0,1800
28,0,1500
18,0,4200
58,0,600
55,0,55
55,0,600
54,0,600
57,0,600
30,0,1200
49,0,600
29,0,787
29,0,928
65,0,600
65,0,600
59,1,1200
44,0,2100
54,0,1500
54,0,1500
52,0,1500
35,0,1200
59,0,300
26,0,2250
55,0,600
61,0,600
61,0,520
61,0,600
42,0,1800
69,0,600
51,0,1800
60,0,600
54,0,600
54,0,465
58,0,1050
59,0,1050
33,0,1034
33,0,786
60,0,600
17,0,1050
19,0,1050
29,0,1800
37,0,0
31,1,1800
5,0,0
1,0,0
29,0,928
50,0,3000
58,0,1200
32,0,1350
24,0,1500
55,0,600
54,0,600
45,0,2100
48,0,1500
51,1,2100
59,0,450
59,0,600
52,0,2400
23,0,582
23,0,1193
41,0,1200
54,0,1200
35,0,2400
28,0,1500
21,0,1295
25,0,1727
25,0,1098
29,0,1500
57,0,1200
54,0,465
54,0,600
41,1,3000
53,0,600
25,0,1500
10,0,1200
46,0,600
61,0,600
54,0,1500
47,0,1500
32,0,819
23,0,1500
47,0,1500
55,0,600
58,0,1500
40,0,1500
41,0,1500
24,0,2400
58,0,850
58,0,600
26,0,2400
46,0,1200
55,0,1200
58,0,600
35,0,900
47,0,1500
33,0,786
57,0,600
57,0,810
52,0,1500
52,0,1500
48,0,1500
55,0,600
55,0,900
54,0,1950
46,0,240
46,0,600
52,0,1200
56,0,1500
47,0,385
47,0,600
19,0,1500
51,0,1500
38,1,1500
12,0,1500
52,0,1200
36,0,1500
46,0,600
61,0,520
61,0,600
19,0,3000
16,0,3000
53,0,600
59,0,600
47,0,600
23,0,2100
19,0,1500
36,0,1500
42,0,1035
42,0,600
48,0,2400
46,0,2550
52,0,600
47,0,2400
67,0,1500
44,0,600
45,0,600
54,0,1500
53,0,1200
6,0,1500
20,0,1500
67,0,1200
34,0,571
34,0,754
50,0,2400
46,0,1200
29,0,928
54,0,600
61,0,1200
50,0,1500
65,1,600
48,0,1500
45,0,1200
19,0,1500
57,0,955
57,0,600
53,0,655
53,0,600
67,0,600
70,0,600
71,0,1500
25,0,1500
36,0,871
36,0,694
36,0,871
36,0,694
49,0,255
49,0,600
59,0,1200
30,0,1500
55,0,1500
27,0,1500
54,0,570
54,0,600
60,0,145
60,0,600
49,0,1500
15,0,3000
54,0,1500
2,0,1500
54,0,900
57,0,600
41,0,305
41,0,600
41,0,1500
59,0,1050
60,0,65
60,0,600
56,0,330
56,0,600
57,0,4200
68,0,600
47,0,1350
47,0,1350
53,0,750
67,0,600
62,0,600
34,0,1350
33,0,1350
51,0,900
35,0,900
35,0,922
35,0,723
61,0,600
29,0,1337
29,0,928
47,0,1500
43,0,1500
36,0,871
36,0,694
53,1,600
56,0,750
57,0,600
57,0,630
45,0,1200
49,0,1200
59,0,1050
23,0,1500
76,0,600
18,0,1500
20,1,1346
40,0,600
46,0,1500
29,0,1500
65,0,1200
46,0,1500
43,0,1500
59,0,900
37,0,819
37,0,666
46,0,1500
54,0,1500
61,0,900
65,0,900
55,0,1200
58,0,600
34,0,2550
36,0,1500
39,0,1500
47,0,1500
49,0,0
57,0,1500
57,0,0
49,0,1800
36,0,694
36,0,506
55,0,1200
21,0,1295
62,0,600
61,0,600
52,0,1050
19,0,1500
1,0,2100
55,0,1050
55,0,190
55,0,600
62,0,2400
45,0,2400
54,0,900
53,0,900
34,0,1800
11,0,1800
13,0,1800
16,0,1800
45,0,600
51,0,600
40,0,1050
42,0,1050
57,0,210
57,0,600
64,0,125
64,0,600
42,0,2400
48,0,300
47,0,2100
54,0,1200
63,0,1050
53,0,600
53,0,165
19,0,3600
53,0,600
39,0,418
39,0,612
38,0,267
38,0,638
46,0,240
46,0,600
27,0,1500
50,0,900
39,0,1500
46,0,2400
31,0,1200
52,0,1200
20,0,1200
20,0,1500
43,0,600
37,0,1500
56,0,600
58,0,600
44,0,1200
56,0,1200
56,0,600
50,0,900
51,0,1200
25,0,662
25,0,1098
32,0,186
32,0,819
62,0,600
33,0,169
33,0,786
46,0,1800
41,0,3000
44,0,1050
58,0,1200
56,0,1200
31,0,1176
31,0,854
59,0,300
49,0,2400
65,1,1500
42,0,2400
24,0,1145
55,0,3000
58,0,3000
27,0,1200
53,0,1200
48,0,320
48,0,600
38,0,638
61,0,370
61,0,600
46,0,1200
46,0,1500
49,0,3000
38,0,3000
54,0,250
54,0,600
40,0,1500
54,0,1200
60,0,600
26,0,1800
54,0,600
45,0,600
43,0,1200
53,0,1500
56,0,1500
53,0,1500
56,0,900
53,0,1500
57,0,600
50,0,1500
27,0,1500
50,0,2400
62,0,600
60,0,600
46,0,1800
52,0,600
46,0,1800
53,0,600
27,0,2400
55,0,1800
42,0,1200
57,0,1500
63,0,1500
48,0,710
48,0,600
33,0,1800
31,0,1500
19,0,1500
47,1,1500
42,0,1800
54,0,1500
53,0,1500
18,0,1500
49,0,600
72,0,600
74,0,600
54,0,600
59,0,900
55,0,1500
48,0,1500
17,0,1950
65,0,750
61,0,600
58,0,600
56,0,1500
63,0,900
61,0,600
59,0,600
37,0,900
2,0,3000
62,0,285
62,0,600
49,0,600
47,0,600
35,0,1500
4,0,2100
48,0,1200
51,0,1200
31,0,854
52,0,610
52,0,600
28,0,1800
43,0,600
31,0,1200
21,0,2100
49,0,900
47,0,900
55,0,600
54,0,600
49,0,1500
51,0,600
26,0,1500
48,0,710
48,0,600
73,0,750
55,0,600
66,0,600
64,0,600
26,0,2400
60,0,1200
52,0,600
55,0,600
54,0,465
54,0,600
41,0,305
41,0,600
58,0,1050
59,0,150
59,0,600
46,0,1500
60,0,600
55,0,1050
38,0,1200
56,0,900
33,0,1200
33,0,3600
35,0,3000
49,0,600
58,1,600
19,0,1500
45,0,900
58,0,600
51,0,1200
41,0,600
41,0,2100
48,0,2100
51,0,2100
25,0,1800
21,0,4200
35,0,592
35,0,723
49,0,1500
31,0,1200
30,0,1200
59,0,1500
63,0,600
28,0,1500
63,0,1200
59,0,635
59,0,600
60,0,600
51,0,1500
35,0,592
35,0,723
36,0,1800
73,0,3000
55,0,3000
59,0,750
19,0,900
23,0,1500
21,0,900
1,0,1500
36,0,2100
49,0,2100
25,0,1200
33,0,389
33,0,786
72,0,600
74,0,600
19,0,1500
54,0,250
54,0,600
45,0,600
23,0,1500
32,0,3000
57,0,1650
41,0,2100
32,0,1500
30,0,1500
52,0,1500
34,0,1500
58,0,600
42,0,675
42,0,600
34,0,626
34,0,754
63,0,600
64,0,1500
52,0,1500
45,0,1500
43,0,1500
55,0,900
61,0,1200
42,0,1035
42,0,600
57,0,600
61,0,1500
47,0,1500
37,0,1500
46,0,1200
45,0,3600
49,0,2400
49,0,1200
73,0,600
73,0,600
62,0,600
34,0,1800
52,0,600
46,0,1500
17,0,1500
46,0,1500
62,0,1500
52,0,600
60,0,600
47,0,795
47,0,600
56,0,900
41,0,1145
41,0,600
25,0,1122
25,0,1098
55,0,1050
23,0,1050
46,0,240
46,0,600
41,0,1145
41,0,600
47,1,600
52,1,1500
36,0,694
66,0,600
50,1,320
50,1,600
54,0,1500
46,0,1200
38,0,600
47,0,1500
35,0,1500
56,0,1500
59,0,1200
62,0,285
62,0,600
28,0,1200
58,0,900
48,0,1500
49,0,600
22,0,1500
49,0,1500
60,0,750
60,0,2100
43,0,2400
60,0,600
58,0,900
62,0,600
48,0,600
55,0,2250
41,0,600
26,0,2400
47,0,420
47,0,600
46,0,1500
58,0,600
57,0,600
65,0,600
62,0,600
1,0,2400
28,0,2250
51,0,1200
49,0,210
49,0,600
60,0,600
58,0,2400
63,0,350
63,0,600
29,0,3000
60,0,1500
27,0,2400
45,0,1200
62,0,285
62,0,600
61,0,370
61,0,600
32,0,4200
21,0,1295
33,0,900
48,0,600
52,0,600
60,0,450
52,0,1800
25,0,1950
29,0,1200
49,0,600
49,0,75
65,0,2400
44,0,125
44,0,600
37,0,2400
40,0,965
40,0,600
56,0,140
56,0,600
70,0,750
47,0,1050
21,0,3000
61,0,520
61,0,600
56,0,600
70,0,600
43,0,2100
27,0,1500
38,0,1500
60,0,1500
57,0,2400
29,0,1200
60,0,325
60,0,600
27,0,1010
46,0,1500
56,0,1200
32,0,819
65,0,600
55,0,145
55,0,600
47,0,2400
37,0,1500
57,0,1500
56,0,600
60,0,1500
23,0,1800
23,0,1193
49,0,1500
53,0,1200
56,0,1200
51,0,1200
1,0,2100
50,0,600
55,0,55
55,0,600
1,0,900
64,0,900
55,0,600
59,0,2100
71,0,600
23,0,1500
47,0,600
47,0,210
59,0,600
27,0,1500
53,0,1050
29,0,1500
29,0,1500
59,0,150
59,0,600
56,0,330
56,0,600
50,0,1050
75,0,600
61,0,370
61,0,600
74,0,600
57,0,600
26,0,1053
57,0,1500
35,0,1500
21,0,1500
54,0,2100
33,0,786
33,0,169
67,0,600
2,0,1050
8,0,1500
49,0,1050
54,0,1500
46,0,600
46,0,240
45,0,300
45,0,600
32,0,1800
51,0,1500
70,0,600
60,0,600
52,0,1200
56,0,2400
39,0,1500
51,0,1200
55,0,1200
17,0,3000
1,0,2400
1,0,2400
46,0,600
24,0,325
24,0,1145
22,0,357
22,0,1243
4,0,1500
1,0,1500
41,0,1200
28,0,2250
29,0,928
49,0,625
49,0,600
36,0,1500
57,0,100
57,0,600
54,0,1800
49,0,1800
78,0,600
51,0,285
51,0,600
28,0,1800
63,0,600
50,0,600
29,0,1500
51,0,115
51,0,600
57,0,600
63,0,70
63,0,600
20,0,1800
49,0,600
45,0,1500
56,0,1200
48,0,2400
43,0,200
43,0,600
2,0,1500
67,0,600
43,0,1200
48,0,1200
44,0,605
44,0,600
55,0,2400
31,0,1500
67,0,600
31,0,3000
57,0,1500
27,0,2400
48,0,600
48,0,320
48,0,600
57,0,600
57,0,450
57,0,300
59,0,600
38,0,638
47,0,600
69,0,900
8,0,1500
60,0,600
50,0,1800
55,0,600
24,0,1145
57,0,1500
45,0,1500
37,0,1200
55,0,600
34,0,1200
25,0,1500
36,0,3000
56,1,330
56,1,600
59,1,150
59,1,600
55,0,1200
63,0,600
60,0,900
27,0,1350
63,0,2400
48,0,710
48,0,600
46,0,600
4,0,1800
50,0,1200
47,0,1200
44,0,1500
54,0,600
45,0,1500
45,0,1500
54,0,1200
56,0,1050
48,0,3000
56,0,3600
58,0,1050
50,0,350
50,0,600
52,0,900
48,0,900
51,0,1200
39,0,1500
48,0,1050
57,0,1200
56,0,600
26,0,300
41,0,1500
54,0,1500
22,0,1500
43,0,600
57,0,600
45,0,1500
57,0,1500
52,0,225
52,0,600
44,0,1800
51,0,690
51,0,600
32,0,819
57,0,750
52,0,1500
6,0,1500
59,0,1200
55,1,1500
62,0,600
52,1,0
45,0,755
45,0,600
60,0,1500
54,0,1050
57,0,1500
52,0,1050
54,0,1050
34,0,1500
64,0,900
1,0,1200
62,0,900
59,0,1500
25,0,3000
56,0,1500
23,0,1193
58,0,540
58,0,600
48,0,600
53,0,600
36,0,1500
39,0,1500
2,0,1800
1,0,1800
40,0,1800
23,0,747
23,0,1193
49,0,600
53,0,1500
54,0,2400
55,0,1500
48,0,1500
45,0,1500
39,0,1348
39,0,612
25,0,1650
55,0,1200
42,0,1035
42,0,600
23,0,1200
24,0,1500
51,0,450
51,0,600
30,0,1245
30,0,890
53,0,130
53,0,600
3,0,1500
5,0,1500
33,0,2400
69,0,600
43,0,1500
74,0,600
48,0,1500
48,0,1500
60,0,455
60,0,600
32,0,1800
30,0,890
30,0,215
43,0,900
35,0,922
35,0,723
59,0,1800
57,0,425
57,0,600
57,0,425
57,0,600
64,0,750
59,0,900
45,0,1050
44,0,1050
59,0,150
59,0,600
72,0,1200
61,0,600
67,0,1200
24,0,1800
47,0,600
27,0,3000
49,0,440
49,0,600
58,0,1200
30,0,890
54,0,1500
52,0,220
52,0,600
49,0,265
49,0,600
57,0,1500
42,0,240
42,0,600
48,0,600
46,0,600
45,0,2400
13,0,1500
54,0,1800
71,0,600
60,0,900
23,0,1200
61,0,450
45,0,1050
49,0,1650
52,0,1200
35,0,922
35,0,723
46,0,1800
48,0,1800
64,0,2400
51,0,3000
50,0,1200
31,0,1176
31,0,854
34,0,3000
53,0,1200
47,0,1200
48,0,1500
53,0,600
56,0,2400
13,0,2400
52,0,2400
18,0,2400
60,0,600
60,0,325
39,0,1500
12,0,1500
9,1,1500
53,0,1500
49,0,1200
52,0,3000
60,0,1800
60,0,1200
65,0,900
61,0,1200
21,0,2400
47,0,1500
47,0,420
47,0,600
46,0,2400
36,0,694
51,0,600
51,0,285
54,0,570
54,0,600
18,0,2400
51,0,450
51,0,600
49,0,1200
50,0,1200
53,0,1500
51,0,1500
35,0,723
40,0,1260
40,0,600
59,0,1500
52,0,1500
44,0,1500
52,0,1500
59,0,600
41,0,600
63,0,1050
50,0,1500
43,0,600
44,0,1200
55,0,395
55,0,600
40,0,375
40,0,600
52,0,755
52,0,600
33,0,1200
60,0,1650
50,0,1500
71,0,600
62,0,600
49,0,600
45,0,4200
43,0,1500
43,0,600
45,0,485
45,0,600
41,0,1200
43,0,1500
40,0,1500
50,0,1500
34,0,2400
27,0,1010
51,0,1200
24,0,3600
32,0,1200
51,0,3000
8,0,4200
16,0,4200
63,0,205
63,0,600
51,0,900
47,0,1500
66,0,750
71,0,900
49,0,440
49,0,600
47,0,1200
40,0,1200
53,0,600
57,0,900
45,1,1500
52,0,1200
50,0,525
50,0,600
70,0,600
61,0,600
27,0,1200
54,0,300
64,0,600
38,0,1200
45,0,1200
41,0,960
41,0,600
76,0,600
63,0,600
54,0,1500
23,0,1193
20,0,1800
50,0,600
35,0,2400
67,0,600
35,0,1500
60,0,900
15,0,3000
20,0,3000
45,0,600
45,0,300
39,0,1500
56,0,2100
18,0,1500
55,0,1800
56,0,1800
47,0,600
22,0,1500
24,0,2400
44,0,1350
46,0,1800
40,0,1050
22,0,1200
28,0,968
65,0,2400
26,0,292
26,0,1053
51,0,1200
34,0,1200
34,0,1200
71,0,600
44,0,1050
48,0,1200
46,0,750
58,0,600
54,0,1200
43,0,1350
70,0,900
49,0,1200
49,0,1350
54,0,1050
58,0,600
56,0,900
43,0,1500
58,0,1200
42,0,600
41,0,600
41,0,1145
35,0,1200
57,0,525
57,0,600
47,0,1200
21,0,1500
54,0,1200
43,0,1500
23,0,1193
46,0,1350
28,0,1050
37,0,1500
37,0,2100
51,0,1500
71,0,1050
34,0,981
34,0,754
37,0,1200
9,0,3000
55,0,600
55,0,55
54,0,600
46,0,1800
50,0,600
53,0,1650
38,0,638
66,0,1200
69,0,1200
50,0,600
51,0,600
45,0,1200
46,0,1800
54,0,600
55,0,600
47,0,1500
58,0,600
58,0,235
56,0,600
56,0,370
30,0,890
30,0,215
47,0,1800
7,0,2100
42,0,2100
11,0,2100
40,0,1500
65,0,1500
49,0,1800
48,0,600
48,0,710
56,0,1200
37,0,1800
45,0,600
23,0,1500
25,0,1098
54,0,600
48,0,600
63,0,1200
20,0,249
20,0,1346
52,0,600
55,0,60
55,0,600
56,0,265
56,0,600
37,0,2100
7,0,2100
41,0,2100
48,0,600
53,0,1500
64,0,1200
47,0,1500
66,0,1800
49,0,2400
42,0,300
59,0,4200
1,0,1050
33,0,1950
62,0,600
57,0,600
66,0,1050
63,0,1050
57,0,1500
56,0,1500
49,0,1500
53,0,600
50,0,1500
70,0,600
45,0,600
59,0,900
51,0,3000
16,0,3000
37,0,666
59,0,600
59,0,30
44,0,600
43,0,600
49,0,685
49,0,600
58,0,1500
57,0,1500
55,0,600
50,0,525
50,0,600
64,0,600
53,0,450
20,0,3600
23,0,3600
18,0,376
18,0,1449
59,0,1800
45,0,1500
21,0,1050
48,0,600
50,0,600
22,0,1500
44,0,600
44,0,1500
55,0,1500
19,0,1398
13,0,1800
15,0,1800
52,0,900
44,0,1800
28,0,177
28,0,968
44,0,1800
19,0,1800
45,0,1500
38,0,638
54,0,1500
45,0,1500
65,0,50
65,0,600
23,0,1350
45,0,1800
67,0,1200
74,0,300
43,0,1500
43,0,1800
68,0,1500
30,0,145
30,0,890
36,0,1200
34,0,626
34,0,754
42,0,1800
56,0,1060
56,0,600
49,0,625
49,0,600
54,0,110
54,0,600
45,0,1800
34,0,1500
54,0,1500
18,0,1500
38,0,638
38,0,2400
53,0,315
53,0,600
20,0,2400
24,0,325
24,0,1145
61,0,600
44,0,1350
67,0,600
42,0,1500
56,0,600
59,0,1200
32,0,2400
60,0,600
19,0,902
19,0,1398
56,0,1500
55,0,480
55,0,600
27,0,1200
29,0,1200
48,0,710
48,0,600
18,0,1449
54,0,250
54,0,600
66,0,600
64,0,600
45,0,1500
48,0,1200
54,0,600
37,0,1500
57,0,1500
63,0,600
54,0,1500
8,0,2100
64,0,600
47,0,1500
53,0,1500
48,0,1500
50,0,600
48,0,600
59,0,1200
49,0,600
49,0,440
46,0,1500
45,0,95
45,0,600
65,0,600
65,0,50
60,0,65
60,0,600
31,0,1800
58,0,1500
36,0,600
73,0,600
48,0,1500
12,0,1500
16,0,1500
18,0,741
18,0,1449
56,0,1500
58,0,600
49,0,600
24,0,1500
58,0,600
56,0,600
19,0,1800
21,0,1800
49,0,3000
16,0,1500
34,0,4200
29,0,1500
54,0,600
33,0,750
1,0,2100
40,0,2100
34,0,3000
56,0,1500
50,0,1500
51,0,1500
30,0,2400
20,0,1800
48,0,1200
56,0,1200
49,0,600
42,0,600
18,0,1800
47,0,750
44,0,1500
40,0,1500
58,0,1200
63,0,600
41,0,1500
68,0,600
42,0,1500
32,0,1500
45,0,2400
31,0,854
28,0,1500
64,0,600
68,0,600
45,0,1500
53,0,1500
44,0,840
44,0,600
46,0,215
46,0,600
71,0,600
47,0,1650
38,0,638
28,0,3000
58,0,1500
54,0,1050
58,0,1050
51,0,600
42,0,1200
43,0,1200
61,0,1050
45,0,600
43,0,935
43,0,600
66,0,600
58,0,1500
42,0,1200
1,0,1500
7,0,1500
49,0,1650
26,0,2400
47,0,1500
37,0,1500
40,0,1500
62,0,600
54,0,110
54,0,600
52,0,1500
45,0,600
45,0,530
60,0,600
31,0,1200
56,0,1500
50,0,1500
48,0,600
53,0,600
26,0,1053
55,0,190
55,0,600
24,0,1500
35,0,2400
55,0,395
55,0,600
56,0,330
56,0,600
50,0,900
54,0,600
50,0,1500
20,0,1500
49,0,600
48,0,2400
57,0,900
48,0,2100
63,0,1500
39,0,1200
57,0,1200
50,0,3000
36,0,1500
59,0,3000
59,0,1050
57,0,1200
47,0,1500
37,0,1500
18,0,1500
46,0,600
53,0,165
53,0,600
43,0,1200
45,0,1200
19,0,1398
64,0,900
25,0,1500
64,0,600
48,0,1200
57,0,1500
54,0,1500
69,0,600
52,0,1500
51,0,600
54,0,1500
38,0,772
38,0,638
42,0,600
42,0,505
74,0,600
68,0,600
52,0,1500
62,0,600
58,0,600
45,0,1500
57,0,600
49,0,600
55,0,1200
35,0,1500
52,0,1200
46,0,600
29,0,512
29,0,928
30,0,890
59,0,1500
52,0,1200
56,0,1500
40,0,900
56,0,600
44,0,728
29,0,3600
30,0,215
30,0,890
1,0,2400
53,0,600
53,0,590
45,0,600
45,0,825
19,0,3000
50,0,600
38,0,638
22,0,1243
30,0,1500
1,0,1500
30,0,1500
23,0,342
23,0,1193
33,0,2100
52,0,750
28,0,1200
42,0,1500
66,0,600
48,0,1456
44,0,1456
55,0,728
20,0,1500
45,0,1456
42,0,1456
30,0,1456
43,0,728
40,0,1456
43,0,728
7,0,728
64,0,728
41,0,728
38,0,1456
5,0,1456
33,0,728
30,0,728
45,0,728
47,0,728
49,0,1456
40,0,728
46,0,728
41,0,1456
44,0,1456
48,0,728
40,0,1456
48,0,728
41,0,728
38,0,728
13,0,1456
10,0,1456
57,0,330
57,0,600
13,0,1456
47,0,795
47,0,600
47,0,750
47,0,1456
44,0,840
44,0,600
44,0,750
48,0,1456
63,0,1500
60,0,315
60,0,600
47,0,600
31,0,2400
54,0,900
46,0,900
52,0,1500
54,0,1200
50,0,1500
53,0,1500
7,0,1500
22,0,1500
27,0,275
27,0,1010
37,0,1200
60,0,450
42,0,600
56,0,1200
45,0,630
45,0,600
35,0,2400
63,0,600
54,0,1200
35,0,2400
25,0,1500
42,0,728
17,0,1500
45,0,1500
56,0,600
27,0,1010
28,0,2400
50,0,600
41,0,2400
59,0,1500
29,0,1200
33,0,1500
64,0,600
59,0,900
49,0,1050
23,0,1500
57,0,140
57,0,600
20,0,1800
42,0,2400
52,0,1650
33,0,750
21,0,1500
52,0,1200
51,0,1200
39,0,1456
67,0,600
43,0,1350
44,0,1350
66,0,1500
33,0,450
59,0,1800
52,0,728
51,0,728
49,0,1456
34,0,728
51,0,728
56,0,728
33,0,1456
35,0,728
31,0,728
2,0,728
33,0,728
40,0,728
20,0,1200
62,0,728
63,0,728
45,0,1800
29,0,728
39,0,1456
36,0,1456
46,0,1456
36,0,1456
32,0,1456
59,0,1050
29,0,728
37,0,839
37,0,666
26,0,2400
57,0,728
56,0,728
44,0,728
50,0,728
50,0,728
33,0,728
26,0,728
45,0,728
66,0,1500
48,0,1456
55,0,728
32,0,728
54,0,1456
36,0,728
75,0,600
63,0,600
31,0,1500
36,0,1500
44,0,1500
68,0,600
43,0,600
43,0,685
30,0,1500
50,0,1500
47,0,3000
43,0,600
48,0,1800
44,0,1800
49,0,728
4,0,1456
36,0,506
36,0,694
49,0,728
51,0,728
46,0,728
46,0,728
60,0,1456
49,0,728
31,0,728
29,0,728
50,0,0
37,0,1456
9,0,1456
30,0,728
36,0,728
50,0,728
40,0,728
22,0,728
7,0,728
4,0,728
49,0,728
17,0,728
47,0,900
32,0,750
14,0,3000
22,0,1200
48,0,600
45,0,1800
60,0,600
61,0,600
10,0,3000
33,0,2400
48,0,1500
34,0,728
30,0,1200
26,0,622
26,0,1053
58,0,600
52,0,3000
37,0,819
37,0,666
42,0,505
42,0,600
41,0,728
33,0,728
50,0,1500
25,0,1200
38,0,1456
5,0,1456
47,0,728
49,0,728
47,0,1500
51,0,2400
27,0,1500
21,0,728
29,0,1456
64,0,600
53,0,600
53,0,315
20,0,728
45,0,0
47,0,600
32,0,1200
21,0,1500
12,0,728
15,0,728
68,0,600
68,0,600
30,0,1200
44,1,1800
33,0,1456
49,0,728
35,0,723
7,0,1456
67,0,600
54,0,1500
35,0,1456
36,0,728
50,0,600
44,0,1456
22,0,1243
36,0,1500
49,0,728
49,0,728
40,0,1200
21,0,1500
47,0,728
43,0,935
43,0,600
38,0,728
38,0,728
20,0,1456
50,0,600
52,0,728
38,0,728
38,0,728
54,0,1500
60,0,1500
56,0,1500
61,0,600
62,0,600
51,0,1500
66,0,600
28,0,2400
29,0,1500
61,0,600
41,0,865
41,0,600
50,0,1500
67,0,600
46,0,600
56,0,1800
63,0,205
63,0,600
68,0,600
65,0,600
20,0,1500
42,0,728
48,0,728
53,0,600
54,0,600
32,0,1456
36,0,1456
53,0,600
52,0,900
62,0,600
16,0,1456
13,0,1456
36,0,1456
48,0,600
36,0,728
1,0,1456
29,0,928
29,0,237
45,0,3000
49,0,2400
31,0,2400
68,0,600
58,0,600
52,0,225
52,0,600
21,0,1500
65,0,1200
24,0,2700
4,0,1456
6,0,1456
10,0,1456
31,0,854
48,0,1500
32,0,728
40,0,728
40,0,1456
38,0,1456
4,0,1456
49,0,728
27,0,1010
28,0,252
28,0,968
56,0,1500
44,0,840
44,0,600
27,0,585
27,0,1010
27,0,1650
28,0,1650
59,0,600
59,0,600
50,0,600
35,0,723
24,0,325
24,0,1145
51,0,1500
59,0,600
31,0,900
46,0,1500
40,0,3600
42,0,1500
36,0,1500
33,0,1800
43,0,600
54,0,3000
41,0,1200
35,0,728
60,0,728
59,0,728
47,0,1500
44,0,900
41,0,900
3,0,1456
51,0,3000
44,0,728
46,0,728
57,0,728
61,0,370
61,0,600
59,0,450
59,0,600
49,0,1050
44,0,365
44,0,600
50,0,1050
44,0,365
44,0,600
41,0,1950
38,0,728
30,0,1800
49,0,1456
12,0,728
50,0,430
50,0,600
44,0,728
46,0,728
17,0,1456
57,0,600
50,0,1500
43,0,1500
48,0,1500
49,0,1500
43,0,1500
47,0,1500
8,0,1456
35,0,723
35,0,922
36,0,1456
3,0,1050
57,0,600
47,0,1500
47,0,728
51,0,728
29,0,1500
36,0,1200
15,0,728
1,0,2100
80,0,600
73,0,600
66,0,600
34,0,1500
64,0,600
12,0,728
46,0,670
46,0,600
63,0,600
52,0,1350
34,0,1200
45,0,750
54,0,900
43,0,728
31,0,3600
32,0,728
17,0,1500
33,0,728
42,0,600
15,0,1500
58,0,1456
31,0,1456
60,0,600
13,0,1200
43,0,728
30,0,1500
29,0,1200
25,0,1500
13,0,3000
37,0,1500
40,0,728
36,0,728
64,0,600
56,0,600
52,0,1200
24,0,3000
62,0,900
61,0,600
75,0,600
63,0,1200
63,0,205
63,0,600
21,0,1295
42,0,728
26,0,2400
31,0,1456
59,0,600
39,0,900
63,0,1050
49,0,75
49,0,600
52,0,1500
56,0,3000
36,0,1050
60,0,600
48,0,900
18,0,728
33,0,1200
48,0,125
48,0,600
59,0,600
49,0,75
49,0,600
63,1,600
29,0,928
29,0,787
45,0,1456
15,0,1456
55,0,1650
56,0,1200
51,0,600
56,0,600
50,0,600
48,0,1500
20,0,374
20,0,1346
57,0,1200
49,0,1200
67,0,600
18,0,2400
28,0,1500
37,0,1514
37,0,666
52,0,600
35,0,728
41,0,728
35,0,2400
10,2,2100
51,1,1500
53,0,1500
26,2,1800
38,0,728
36,0,1456
30,0,1500
41,0,1500
29,0,1500
25,0,1200
37,0,666
43,0,600
54,0,1200
60,0,1200
49,0,1500
42,0,1500
53,0,1500
49,0,600
48,0,1456
46,0,728
49,0,728
45,0,600
56,0,728
58,0,1500
43,0,1950
56,0,600
58,0,600
4,0,1456
39,0,612
42,0,728
42,0,1456
45,0,728
30,0,728
32,0,728
54,0,900
68,0,600
54,0,110
54,0,600
60,0,325
60,0,600
44,0,1050
59,0,1200
50,0,900
29,0,1200
62,0,600
39,0,1200
61,0,1050
39,0,1500
35,0,1200
55,0,1200
8,0,1200
25,0,1500
41,0,1050
57,0,1050
8,0,1456
5,0,1456
25,0,1800
65,0,1500
51,0,1200
63,0,900
47,0,728
45,0,728
16,0,728
47,0,728
53,0,728
51,0,600
30,0,890
30,0,215
48,0,600
48,0,125
48,0,600
46,0,728
38,0,1500
39,0,3000
40,0,600
47,0,900
28,0,1200
61,0,1500
44,0,1500
61,0,600
60,0,600
42,0,600
52,0,2700
57,0,1500
43,0,1050
31,0,201
31,0,854
31,0,201
31,0,854
60,0,600
61,0,600
58,0,1500
65,0,1050
30,0,1500
44,0,1500
47,0,1500
47,0,225
47,0,600
11,0,728
9,0,728
75,0,900
48,0,900
59,0,600
57,0,600
32,0,1200
57,0,1200
65,0,600
56,0,450
39,0,1500
32,0,1500
75,0,900
49,0,1800
28,0,1200
54,0,1800
14,0,728
63,0,600
31,0,201
31,0,854
19,0,1500
35,0,3000
29,0,237
29,0,928
23,0,1350
33,0,1200
34,0,1200
36,0,2100
70,0,1500
45,0,1500
49,0,1500
65,0,600
58,0,600
44,0,600
51,0,600
44,0,2400
44,0,728
58,0,600
49,0,728
61,0,370
61,0,600
2,0,1456
55,0,600
46,0,600
46,0,500
42,0,600
42,0,560
39,0,900
46,0,1200
35,0,723
59,0,1200
39,0,612
64,0,600
40,0,1456
59,0,1500
44,0,125
44,0,600
68,0,728
57,0,728
52,0,728
54,0,728
57,0,1050
59,0,600
44,0,728
48,0,728
